transaction_id,account_id,transaction_date,transaction_time,transaction_datetime,transaction_type,amount,description,merchant_name,merchant_category,merchant_id,channel,status,location,reference_number,transaction_category,is_fraudulent,created_at
TXN900004428,ACC5000102,2024-12-26,15:40:00,2024-12-26 15:40:00,DEPOSIT,691.02,Cash Deposit,,,,Online,Completed,"Lake Alexander, PR",REF771405073,Income,False,2025-12-07 14:55:41.235402
TXN900004379,ACC5000101,2024-12-26,15:58:00,2024-12-26 15:58:00,DEPOSIT,1169.99,Salary Deposit,,,,Branch,Completed,"West Anneside, SD",REF861495318,Income,False,2025-12-07 14:55:41.226390
TXN900005505,ACC5000121,2024-12-26,16:09:00,2024-12-26 16:09:00,WITHDRAWAL,260.38,ATM Withdrawal,Robinson-Brown,Groceries,MER17864,Branch,Completed,Online,REF789830038,Cash,False,2025-12-07 14:55:41.467917
TXN900008209,ACC5000183,2024-12-26,16:10:00,2024-12-26 16:10:00,FEE,-100.0,Overdraft Fee,,,,ATM,Completed,"Port Stacy, ME",REF866494676,Bank Fees,False,2025-12-07 14:55:42.050377
TXN900006903,ACC5000152,2024-12-26,16:21:00,2024-12-26 16:21:00,PAYMENT,506.65,Subscription,"Roman, Bernard and Miller",Entertainment,MER75726,ATM,Completed,Online,REF983945228,Expense,False,2025-12-07 14:55:41.772499
TXN900006796,ACC5000147,2024-12-26,16:26:00,2024-12-26 16:26:00,PAYMENT,52.96,Credit Card Payment,Harrison PLC,Restaurant,MER32671,ATM,Completed,"Robinsonton, FL",REF782147868,Expense,False,2025-12-07 14:55:41.748449
TXN900002257,ACC5000053,2024-12-26,16:38:00,2024-12-26 16:38:00,WITHDRAWAL,68.51,ATM Withdrawal,"Jackson, Mckinney and Glenn",Restaurant,MER76918,Online,Completed,"Blakebury, NC",REF653850668,Cash,False,2025-12-07 14:55:40.768460
TXN900006211,ACC5000136,2024-12-26,16:50:00,2024-12-26 16:50:00,PAYMENT,173.02,Online Purchase,"Carson, Singleton and Bennett",Travel,MER77796,Mobile,Completed,"Tarabury, MP",REF420218787,Expense,False,2025-12-07 14:55:41.619621
TXN900002239,ACC5000053,2024-12-26,17:03:00,2024-12-26 17:03:00,DEPOSIT,2230.75,Check Deposit,,,,ATM,Completed,"Port Amandaside, IN",REF272591127,Income,False,2025-12-07 14:55:40.764136
TXN900002231,ACC5000053,2024-12-26,17:22:00,2024-12-26 17:22:00,WITHDRAWAL,1489.38,ATM Withdrawal,"Sullivan, Haney and Chavez",Restaurant,MER62183,Online,Completed,"Amyville, WA",REF890040374,Cash,False,2025-12-07 14:55:40.761986
TXN900001789,ACC5000042,2024-12-26,17:31:00,2024-12-26 17:31:00,PAYMENT,841.4,Credit Card Payment,Roy Group,Groceries,MER37222,ATM,Completed,"Williamsborough, MS",REF838953322,Expense,False,2025-12-07 14:55:40.659748
TXN900001680,ACC5000039,2024-12-26,17:41:00,2024-12-26 17:41:00,PAYMENT,709.89,Insurance,"Miles, Flowers and Martinez",Online Retail,MER95389,Online,Completed,Online,REF420824516,Expense,False,2025-12-07 14:55:40.633863
TXN900002945,ACC5000069,2024-12-26,17:43:00,2024-12-26 17:43:00,PAYMENT,6.38,Credit Card Payment,"Smith, Hill and Jackson",Online Retail,MER87894,Online,Completed,"East Joan, VA",REF193497030,Expense,False,2025-12-07 14:55:40.911340
TXN900001307,ACC5000032,2024-12-26,17:47:00,2024-12-26 17:47:00,DEPOSIT,1939.64,Salary Deposit,,,,ATM,Completed,"Sheltonburgh, AR",REF938725480,Income,False,2025-12-07 14:55:40.550809
TXN900002306,ACC5000056,2024-12-26,18:14:00,2024-12-26 18:14:00,TRANSFER,341.29,Fund Transfer,,,,Online,Completed,Online,REF317718930,Transfer,False,2025-12-07 14:55:40.779304
TXN900000516,ACC5000009,2024-12-26,18:32:00,2024-12-26 18:32:00,PAYMENT,109.54,Mortgage Payment,Johnson-Alvarez,Healthcare,MER99051,Branch,Completed,Online,REF271784435,Expense,False,2025-12-07 14:55:40.375256
TXN900005731,ACC5000125,2024-12-26,19:33:00,2024-12-26 19:33:00,DEPOSIT,539.12,Transfer Received,,,,Online,Completed,"Lauriebury, NJ",REF270127578,Income,False,2025-12-07 14:55:41.518422
TXN900005595,ACC5000122,2024-12-26,21:25:00,2024-12-26 21:25:00,DEPOSIT,4357.47,Cash Deposit,,,,Phone,Completed,"East Jeffrey, NV",REF539196085,Income,False,2025-12-07 14:55:41.488746
TXN900009585,ACC5000217,2024-12-26,22:36:00,2024-12-26 22:36:00,WITHDRAWAL,150.48,Cash Withdrawal,Hall-Baker,Online Retail,MER23493,Online,Completed,"East Scott, WV",REF416117648,Cash,False,2025-12-07 14:55:42.341863
TXN900000606,ACC5000010,2024-12-26,23:08:00,2024-12-26 23:08:00,DEPOSIT,653.54,Check Deposit,,,,Online,Completed,Online,REF916757816,Income,False,2025-12-07 14:55:40.394993
TXN900003078,ACC5000070,2024-12-27,01:46:00,2024-12-27 01:46:00,WITHDRAWAL,295.65,ATM Withdrawal,Waters Group,Groceries,MER78997,Mobile,Completed,Online,REF905931508,Cash,False,2025-12-07 14:55:40.940389
TXN900002969,ACC5000069,2024-12-27,05:30:00,2024-12-27 05:30:00,DEPOSIT,151.72,Interest Payment,,,,ATM,Completed,"Victoriamouth, AK",REF825308245,Income,False,2025-12-07 14:55:40.916467
TXN900001244,ACC5000027,2024-12-27,07:22:00,2024-12-27 07:22:00,DEPOSIT,2152.09,Check Deposit,,,,Mobile,Completed,Online,REF875705487,Income,False,2025-12-07 14:55:40.535685
TXN900003423,ACC5000078,2024-12-27,07:55:00,2024-12-27 07:55:00,DEPOSIT,463.55,Dividend,,,,Branch,Completed,Online,REF961129245,Income,False,2025-12-07 14:55:41.017880
TXN900005193,ACC5000115,2024-12-27,08:38:00,2024-12-27 08:38:00,WITHDRAWAL,81.88,Teller Withdrawal,Campbell-Rodriguez,Entertainment,MER15551,Online,Completed,Online,REF752162382,Cash,False,2025-12-07 14:55:41.402055
TXN900006871,ACC5000149,2024-12-27,08:44:00,2024-12-27 08:44:00,WITHDRAWAL,20.7,Teller Withdrawal,Mccormick-Yang,Groceries,MER78692,Mobile,Completed,"Lake Jerometon, MS",REF313097103,Cash,False,2025-12-07 14:55:41.764712
TXN900002341,ACC5000056,2024-12-27,09:28:00,2024-12-27 09:28:00,DEPOSIT,1141.58,Salary Deposit,,,,Mobile,Completed,"Garciaside, NJ",REF293154584,Income,False,2025-12-07 14:55:40.787832
TXN900009879,ACC5000222,2024-12-27,09:39:00,2024-12-27 09:39:00,WITHDRAWAL,182.73,Cash Withdrawal,Wells-Boyd,Insurance,MER25725,Online,Completed,Online,REF825233908,Cash,False,2025-12-07 14:55:42.403366
TXN900005694,ACC5000125,2024-12-27,09:53:00,2024-12-27 09:53:00,DEPOSIT,188.79,Salary Deposit,,,,Phone,Completed,"Crosbyberg, RI",REF211467331,Income,False,2025-12-07 14:55:41.510258
TXN900000170,ACC5000003,2024-12-27,10:06:00,2024-12-27 10:06:00,DEPOSIT,3010.9,Salary Deposit,,,,Branch,Completed,"Lucasland, WA",REF352114611,Income,False,2025-12-07 14:55:40.295218
TXN900003515,ACC5000080,2024-12-27,10:16:00,2024-12-27 10:16:00,PAYMENT,533.93,Utility Bill,Flores PLC,Entertainment,MER49343,Online,Completed,"North Megan, FL",REF787790914,Expense,False,2025-12-07 14:55:41.037797
TXN900003017,ACC5000070,2024-12-27,10:38:00,2024-12-27 10:38:00,TRANSFER,16.91,Wire Transfer,,,,Online,Completed,Online,REF597044149,Transfer,False,2025-12-07 14:55:40.926939
TXN900001797,ACC5000042,2024-12-27,10:46:00,2024-12-27 10:46:00,TRANSFER,1761.04,Fund Transfer,,,,Online,Completed,"Micheleside, NH",REF876934082,Transfer,False,2025-12-07 14:55:40.661232
TXN900006997,ACC5000156,2024-12-27,10:47:00,2024-12-27 10:47:00,DEPOSIT,987.77,Cash Deposit,,,,Branch,Completed,Online,REF839661317,Income,False,2025-12-07 14:55:41.791798
TXN900009557,ACC5000217,2024-12-27,11:23:00,2024-12-27 11:23:00,INTEREST,26.48,Interest Credited,,,,Phone,Completed,"North Nicole, MP",REF584830817,Income,False,2025-12-07 14:55:42.336363
TXN900001115,ACC5000023,2024-12-27,11:29:00,2024-12-27 11:29:00,DEPOSIT,1924.58,Cash Deposit,,,,ATM,Completed,Online,REF222358216,Income,False,2025-12-07 14:55:40.506353
TXN900001230,ACC5000027,2024-12-27,12:14:00,2024-12-27 12:14:00,PAYMENT,135.09,Subscription,Hendricks Inc,Travel,MER78084,Online,Completed,"Port Vincentstad, NM",REF830125895,Expense,False,2025-12-07 14:55:40.532497
TXN900010335,ACC5000230,2024-12-27,12:20:00,2024-12-27 12:20:00,TRANSFER,63.88,Fund Transfer,,,,Branch,Completed,"South Erin, WI",REF608175439,Transfer,False,2025-12-07 14:55:42.500640
TXN900009091,ACC5000206,2024-12-27,12:40:00,2024-12-27 12:40:00,TRANSFER,69.46,Bill Payment,,,,ATM,Completed,Online,REF972144885,Transfer,False,2025-12-07 14:55:42.235602
TXN900008443,ACC5000188,2024-12-27,12:47:00,2024-12-27 12:47:00,WITHDRAWAL,395.79,Teller Withdrawal,Preston-Adams,Utilities,MER95704,Branch,Completed,"East Kelseymouth, TX",REF289656739,Cash,False,2025-12-07 14:55:42.099219
TXN900005578,ACC5000122,2024-12-27,12:51:00,2024-12-27 12:51:00,WITHDRAWAL,618.32,Cash Withdrawal,Santana-Pope,Entertainment,MER11958,Online,Completed,"Jonesside, OR",REF253139764,Cash,False,2025-12-07 14:55:41.484896
TXN900003249,ACC5000075,2024-12-27,13:00:00,2024-12-27 13:00:00,WITHDRAWAL,118.95,ATM Withdrawal,Baker PLC,Healthcare,MER32577,Branch,Completed,Online,REF779315067,Cash,False,2025-12-07 14:55:40.976900
TXN900004612,ACC5000105,2024-12-27,13:28:00,2024-12-27 13:28:00,DEPOSIT,515.76,Transfer Received,,,,ATM,Completed,Online,REF583153682,Income,False,2025-12-07 14:55:41.274834
TXN900000335,ACC5000006,2024-12-27,13:29:00,2024-12-27 13:29:00,WITHDRAWAL,299.1,ATM Withdrawal,Robinson-Fisher,Transportation,MER83889,Online,Completed,"Boltonmouth, UT",REF915911873,Cash,False,2025-12-07 14:55:40.333025
TXN900010837,ACC5000238,2024-12-27,13:36:00,2024-12-27 13:36:00,WITHDRAWAL,16.93,Teller Withdrawal,White PLC,Transportation,MER50928,ATM,Completed,"Lake Shawn, WY",REF703200643,Cash,False,2025-12-07 14:55:42.605670
TXN900008283,ACC5000184,2024-12-27,13:39:00,2024-12-27 13:39:00,FEE,-5.0,Late Fee,,,,Online,Pending,"Port Wendy, AZ",REF153717193,Bank Fees,False,2025-12-07 14:55:42.066070
TXN900003321,ACC5000076,2024-12-27,13:57:00,2024-12-27 13:57:00,DEPOSIT,198.55,Cash Deposit,,,,Mobile,Completed,"Port Jenniferview, OK",REF336934839,Income,False,2025-12-07 14:55:40.992968
TXN900000428,ACC5000008,2024-12-27,13:57:00,2024-12-27 13:57:00,WITHDRAWAL,1.42,Cash Withdrawal,Sandoval-Miller,Education,MER77286,Online,Completed,"Meyerbury, MT",REF258214411,Cash,False,2025-12-07 14:55:40.354251
TXN900006262,ACC5000137,2024-12-27,13:57:00,2024-12-27 13:57:00,DEPOSIT,10.34,Cash Deposit,,,,Online,Pending,"Schmidtton, GA",REF494824181,Income,False,2025-12-07 14:55:41.631534
TXN900009559,ACC5000217,2024-12-27,14:01:00,2024-12-27 14:01:00,PAYMENT,117.85,Online Purchase,James PLC,Utilities,MER89387,ATM,Completed,Online,REF982891591,Expense,False,2025-12-07 14:55:42.336679
TXN900003303,ACC5000076,2024-12-27,14:03:00,2024-12-27 14:03:00,DEPOSIT,384.75,Cash Deposit,,,,Online,Completed,"East Brittanyville, MA",REF792414048,Income,False,2025-12-07 14:55:40.988816
TXN900005950,ACC5000132,2024-12-27,14:14:00,2024-12-27 14:14:00,WITHDRAWAL,190.08,Teller Withdrawal,"Frank, Moore and Blackwell",Online Retail,MER91293,ATM,Completed,"Harrisland, KS",REF851095587,Cash,False,2025-12-07 14:55:41.568162
TXN900003071,ACC5000070,2024-12-27,14:26:00,2024-12-27 14:26:00,TRANSFER,227.67,Wire Transfer,,,,Branch,Completed,Online,REF686441554,Transfer,False,2025-12-07 14:55:40.938990
TXN900003444,ACC5000079,2024-12-27,15:15:00,2024-12-27 15:15:00,DEPOSIT,4699.88,Salary Deposit,,,,ATM,Completed,"Riverston, KS",REF225539035,Income,False,2025-12-07 14:55:41.022887
TXN900005464,ACC5000121,2024-12-27,15:41:00,2024-12-27 15:41:00,TRANSFER,1000.47,Peer-to-Peer Transfer,,,,Phone,Completed,Online,REF364041839,Transfer,False,2025-12-07 14:55:41.459098
TXN900002209,ACC5000053,2024-12-27,15:47:00,2024-12-27 15:47:00,WITHDRAWAL,61.18,Teller Withdrawal,"Holland, Morris and Taylor",Travel,MER85513,ATM,Completed,"East Anne, DC",REF204922732,Cash,False,2025-12-07 14:55:40.756569
TXN900000055,ACC5000000,2024-12-27,15:48:00,2024-12-27 15:48:00,TRANSFER,470.42,Wire Transfer,,,,Online,Completed,"Hillburgh, OK",REF683503591,Transfer,False,2025-12-07 14:55:40.265329
TXN900002835,ACC5000067,2024-12-27,15:52:00,2024-12-27 15:52:00,DEPOSIT,3153.22,Transfer Received,,,,Online,Completed,"North Tonyaville, PR",REF322949179,Income,False,2025-12-07 14:55:40.891150
TXN900007617,ACC5000165,2024-12-27,16:01:00,2024-12-27 16:01:00,PAYMENT,11.38,Utility Bill,Johnson Ltd,Online Retail,MER24611,Online,Completed,Online,REF303785198,Expense,False,2025-12-07 14:55:41.924273
TXN900003761,ACC5000085,2024-12-27,16:58:00,2024-12-27 16:58:00,WITHDRAWAL,355.88,ATM Withdrawal,Dominguez-Maynard,Entertainment,MER18444,Online,Pending,Online,REF780674456,Cash,False,2025-12-07 14:55:41.091728
TXN900009115,ACC5000206,2024-12-27,17:07:00,2024-12-27 17:07:00,DEPOSIT,1062.35,Cash Deposit,,,,Online,Completed,"Anthonyshire, MH",REF820506291,Income,False,2025-12-07 14:55:42.243283
TXN900006185,ACC5000136,2024-12-27,17:08:00,2024-12-27 17:08:00,WITHDRAWAL,43.57,Cash Withdrawal,Jones-Bass,Insurance,MER93544,Mobile,Completed,"East Garymouth, MI",REF716091216,Cash,False,2025-12-07 14:55:41.613653
TXN900000538,ACC5000009,2024-12-27,17:39:00,2024-12-27 17:39:00,TRANSFER,700.77,Wire Transfer,,,,ATM,Completed,"East Ryanshire, MO",REF406635834,Transfer,False,2025-12-07 14:55:40.379238
TXN900006631,ACC5000143,2024-12-27,17:49:00,2024-12-27 17:49:00,WITHDRAWAL,156.73,ATM Withdrawal,"Williams, Fisher and Wright",Restaurant,MER40423,Branch,Completed,"West Jason, AK",REF580054173,Cash,False,2025-12-07 14:55:41.713670
TXN900010659,ACC5000236,2024-12-27,17:58:00,2024-12-27 17:58:00,DEPOSIT,118.96,Transfer Received,,,,Mobile,Completed,"East Williamshire, CA",REF977151931,Income,False,2025-12-07 14:55:42.569151
TXN900009190,ACC5000207,2024-12-27,18:48:00,2024-12-27 18:48:00,INTEREST,0.09,Interest Credited,,,,Mobile,Completed,"Lake Sarahmouth, IL",REF556177795,Income,False,2025-12-07 14:55:42.257732
TXN900004434,ACC5000102,2024-12-27,19:53:00,2024-12-27 19:53:00,WITHDRAWAL,416.33,ATM Withdrawal,Clayton-Williams,Restaurant,MER42821,Mobile,Completed,"Russellburgh, CA",REF365379125,Cash,False,2025-12-07 14:55:41.236454
TXN900007265,ACC5000160,2024-12-27,20:23:00,2024-12-27 20:23:00,PAYMENT,64.53,Subscription,Berry and Sons,Entertainment,MER13103,Online,Completed,"West Caseyland, MD",REF445579291,Expense,False,2025-12-07 14:55:41.849608
TXN900006242,ACC5000137,2024-12-27,23:56:00,2024-12-27 23:56:00,WITHDRAWAL,349.91,ATM Withdrawal,Martinez-Cruz,Insurance,MER82276,Branch,Completed,Online,REF614076961,Cash,False,2025-12-07 14:55:41.627246
TXN900007003,ACC5000156,2024-12-28,05:00:00,2024-12-28 05:00:00,WITHDRAWAL,139.2,ATM Withdrawal,"Crawford, Burns and Murray",Restaurant,MER63370,ATM,Completed,Online,REF322410957,Cash,False,2025-12-07 14:55:41.793590
TXN900004908,ACC5000112,2024-12-28,05:13:00,2024-12-28 05:13:00,DEPOSIT,252.51,Cash Deposit,,,,Online,Completed,"Foxmouth, OR",REF660852445,Income,False,2025-12-07 14:55:41.339228
TXN900002678,ACC5000065,2024-12-28,06:19:00,2024-12-28 06:19:00,TRANSFER,389.98,Peer-to-Peer Transfer,,,,Online,Completed,Online,REF583249931,Transfer,False,2025-12-07 14:55:40.858801
TXN900001142,ACC5000024,2024-12-28,07:24:00,2024-12-28 07:24:00,TRANSFER,3018.45,Fund Transfer,,,,Branch,Completed,Online,REF702994164,Transfer,False,2025-12-07 14:55:40.512135
TXN900007772,ACC5000168,2024-12-28,09:40:00,2024-12-28 09:40:00,TRANSFER,3151.7,Account Transfer,,,,Online,Completed,"Mariabury, SC",REF557756757,Transfer,False,2025-12-07 14:55:41.956213
TXN900009224,ACC5000208,2024-12-28,10:16:00,2024-12-28 10:16:00,TRANSFER,259.54,Account Transfer,,,,Branch,Completed,"Krauseburgh, MT",REF949436665,Transfer,False,2025-12-07 14:55:42.264684
TXN900001404,ACC5000034,2024-12-28,10:47:00,2024-12-28 10:47:00,TRANSFER,94.72,Peer-to-Peer Transfer,,,,Branch,Pending,Online,REF690687810,Transfer,False,2025-12-07 14:55:40.573413
TXN900009406,ACC5000211,2024-12-28,10:48:00,2024-12-28 10:48:00,DEPOSIT,1170.04,Transfer Received,,,,Branch,Completed,"Brownside, TX",REF869863359,Income,False,2025-12-07 14:55:42.302858
TXN900005707,ACC5000125,2024-12-28,10:58:00,2024-12-28 10:58:00,TRANSFER,402.78,Account Transfer,,,,Mobile,Completed,"Smithview, NJ",REF598159434,Transfer,False,2025-12-07 14:55:41.513674
TXN900009877,ACC5000222,2024-12-28,11:16:00,2024-12-28 11:16:00,WITHDRAWAL,2780.33,ATM Withdrawal,Lowe LLC,Insurance,MER39387,Phone,Completed,Online,REF108162937,Cash,False,2025-12-07 14:55:42.402750
TXN900000292,ACC5000005,2024-12-28,11:42:00,2024-12-28 11:42:00,TRANSFER,146.1,Fund Transfer,,,,ATM,Completed,"South Linda, HI",REF431162800,Transfer,False,2025-12-07 14:55:40.322918
TXN900009040,ACC5000205,2024-12-28,11:53:00,2024-12-28 11:53:00,WITHDRAWAL,82.17,ATM Withdrawal,"Ball, Chan and Holloway",Retail,MER93634,Branch,Completed,"Bakerburgh, AZ",REF440448004,Cash,False,2025-12-07 14:55:42.226011
TXN900008827,ACC5000196,2024-12-28,12:26:00,2024-12-28 12:26:00,DEPOSIT,726.55,Salary Deposit,,,,Online,Completed,Online,REF608066860,Income,False,2025-12-07 14:55:42.181622
TXN900010008,ACC5000224,2024-12-28,13:03:00,2024-12-28 13:03:00,TRANSFER,802.78,Account Transfer,,,,Online,Completed,"Molinamouth, VI",REF689885924,Transfer,False,2025-12-07 14:55:42.431807
TXN900004287,ACC5000099,2024-12-28,13:05:00,2024-12-28 13:05:00,TRANSFER,2064.09,Bill Payment,,,,Online,Completed,"West Micheleton, FL",REF966424854,Transfer,False,2025-12-07 14:55:41.207641
TXN900003128,ACC5000073,2024-12-28,13:16:00,2024-12-28 13:16:00,PAYMENT,281.69,Online Purchase,"Hernandez, Jones and Curtis",Transportation,MER25203,Branch,Completed,"North Tina, DC",REF156396358,Expense,False,2025-12-07 14:55:40.951296
TXN900006930,ACC5000153,2024-12-28,13:16:00,2024-12-28 13:16:00,TRANSFER,355.93,Account Transfer,,,,Phone,Completed,"Hernandezport, GA",REF896786236,Transfer,False,2025-12-07 14:55:41.778589
TXN900000340,ACC5000006,2024-12-28,13:20:00,2024-12-28 13:20:00,PAYMENT,152.17,Mortgage Payment,Rojas Inc,Restaurant,MER29786,Online,Completed,Online,REF572191734,Expense,False,2025-12-07 14:55:40.333904
TXN900006464,ACC5000141,2024-12-28,13:23:00,2024-12-28 13:23:00,DEPOSIT,2194.91,Dividend,,,,Online,Completed,"Christopherport, DE",REF823602225,Income,False,2025-12-07 14:55:41.676077
TXN900001413,ACC5000034,2024-12-28,13:37:00,2024-12-28 13:37:00,PAYMENT,129.5,Utility Bill,"Griffin, Garcia and Mcmahon",Education,MER86823,Online,Completed,"Kevinfort, WV",REF377906552,Expense,False,2025-12-07 14:55:40.575812
TXN900002597,ACC5000062,2024-12-28,14:08:00,2024-12-28 14:08:00,DEPOSIT,1624.2,Transfer Received,,,,Online,Completed,"Lake Traviston, NM",REF424100009,Income,False,2025-12-07 14:55:40.841954
TXN900008218,ACC5000183,2024-12-28,14:09:00,2024-12-28 14:09:00,PAYMENT,316.48,Online Purchase,"Perry, Peterson and Calderon",Groceries,MER81840,Mobile,Completed,"Kirbyfort, CA",REF983524116,Expense,False,2025-12-07 14:55:42.052364
TXN900000258,ACC5000005,2024-12-28,14:17:00,2024-12-28 14:17:00,TRANSFER,206.23,Bill Payment,,,,ATM,Completed,"Sullivanborough, NC",REF716435189,Transfer,False,2025-12-07 14:55:40.315865
TXN900010688,ACC5000237,2024-12-28,14:37:00,2024-12-28 14:37:00,WITHDRAWAL,176.98,Cash Withdrawal,Dyer LLC,Online Retail,MER76890,Online,Completed,Online,REF910800871,Cash,False,2025-12-07 14:55:42.574786
TXN900008771,ACC5000195,2024-12-28,15:04:00,2024-12-28 15:04:00,PAYMENT,1054.34,Subscription,Fleming-Mason,Education,MER30097,ATM,Completed,"New Rebecca, MT",REF985528811,Expense,False,2025-12-07 14:55:42.169335
TXN900000601,ACC5000010,2024-12-28,15:26:00,2024-12-28 15:26:00,DEPOSIT,14032.63,Salary Deposit,,,,Phone,Completed,"West Heather, MH",REF619960692,Income,False,2025-12-07 14:55:40.393767
TXN900010733,ACC5000237,2024-12-28,15:35:00,2024-12-28 15:35:00,DEPOSIT,946.38,Dividend,,,,Online,Completed,Online,REF658387635,Income,False,2025-12-07 14:55:42.584196
TXN900001140,ACC5000024,2024-12-28,16:00:00,2024-12-28 16:00:00,WITHDRAWAL,761.4,ATM Withdrawal,"Munoz, Taylor and Wyatt",Utilities,MER73518,ATM,Completed,Online,REF246603034,Cash,False,2025-12-07 14:55:40.511909
TXN900004957,ACC5000112,2024-12-28,16:07:00,2024-12-28 16:07:00,WITHDRAWAL,362.19,ATM Withdrawal,Moore-Humphrey,Online Retail,MER73198,Branch,Completed,Online,REF811506547,Cash,False,2025-12-07 14:55:41.348382
TXN900008075,ACC5000177,2024-12-28,16:10:00,2024-12-28 16:10:00,PAYMENT,564.45,Online Purchase,"Clark, Murray and Rodriguez",Groceries,MER18474,Online,Completed,"Amyside, KS",REF166163516,Expense,False,2025-12-07 14:55:42.019747
TXN900010355,ACC5000231,2024-12-28,16:45:00,2024-12-28 16:45:00,TRANSFER,5207.05,Wire Transfer,,,,Online,Completed,"Mitchellstad, GA",REF226609180,Transfer,False,2025-12-07 14:55:42.505721
TXN900000049,ACC5000000,2024-12-28,16:52:00,2024-12-28 16:52:00,DEPOSIT,374.25,Dividend,,,,Branch,Completed,"Lake Monica, MT",REF102754426,Income,False,2025-12-07 14:55:40.263483
TXN900002348,ACC5000056,2024-12-28,17:12:00,2024-12-28 17:12:00,DEPOSIT,535.38,Dividend,,,,Mobile,Completed,"North Tammyfurt, ID",REF256598517,Income,False,2025-12-07 14:55:40.788941
TXN900000399,ACC5000008,2024-12-28,17:39:00,2024-12-28 17:39:00,WITHDRAWAL,86.68,Teller Withdrawal,Castillo and Sons,Restaurant,MER27176,Branch,Completed,Online,REF741288486,Cash,False,2025-12-07 14:55:40.348308
TXN900007343,ACC5000160,2024-12-28,17:49:00,2024-12-28 17:49:00,DEPOSIT,657.42,Salary Deposit,,,,Mobile,Pending,"New Jonathan, ID",REF450704776,Income,False,2025-12-07 14:55:41.866650
TXN900001389,ACC5000034,2024-12-28,18:19:00,2024-12-28 18:19:00,WITHDRAWAL,76.85,ATM Withdrawal,Shaw-Mclean,Restaurant,MER70731,ATM,Completed,"Andersonville, WY",REF384550090,Cash,False,2025-12-07 14:55:40.569810
TXN900001944,ACC5000046,2024-12-28,19:43:00,2024-12-28 19:43:00,WITHDRAWAL,40.54,ATM Withdrawal,"Goodman, Martin and Kim",Online Retail,MER42841,Online,Completed,"North Nicolefort, GA",REF257226287,Cash,False,2025-12-07 14:55:40.692957
TXN900009436,ACC5000212,2024-12-28,19:44:00,2024-12-28 19:44:00,DEPOSIT,396.04,Dividend,,,,ATM,Pending,"New Ashley, CA",REF464995996,Income,False,2025-12-07 14:55:42.309395
TXN900000686,ACC5000013,2024-12-28,19:46:00,2024-12-28 19:46:00,DEPOSIT,716.23,Dividend,,,,Branch,Completed,"Shannonstad, AS",REF166874023,Income,False,2025-12-07 14:55:40.411671
